__id,id_election,id_brut_miom,code_departement,code_commune,code_bv,no_panneau,voix,ratio_voix_inscrits,ratio_voix_exprimes,nuance,sexe,nom,prenom,liste,libelle_abrege_liste,libelle_etendu_liste,nom_tete_liste,binome
7022877,2024_legi_t2,21231_0049,21,21231,0049,1,156,17.95,29.83,RN,F,GUYENOT,Tatiana,,,,,
7022878,2024_legi_t2,21231_0050,21,21231,0050,1,167,16.77,25.61,RN,F,GUYENOT,Tatiana,,,,,
7022879,2024_legi_t2,21231_0051,21,21231,0051,1,166,17.87,29.59,RN,F,GUYENOT,Tatiana,,,,,
7022880,2024_legi_t2,21231_0052,21,21231,0052,1,186,19,29.86,RN,F,GUYENOT,Tatiana,,,,,
7022886,2024_legi_t2,21231_0058,21,21231,0058,1,161,18.46,29.17,RN,F,GUYENOT,Tatiana,,,,,
7022887,2024_legi_t2,21231_0059,21,21231,0059,1,190,20.39,34.23,RN,F,GUYENOT,Tatiana,,,,,
7022888,2024_legi_t2,21231_0060,21,21231,0060,1,253,21.77,35.29,RN,F,GUYENOT,Tatiana,,,,,
7022889,2024_legi_t2,21231_0061,21,21231,0061,1,221,22.01,37.21,RN,F,GUYENOT,Tatiana,,,,,
7022890,2024_legi_t2,21231_0062,21,21231,0062,1,139,16.05,25.69,RN,F,GUYENOT,Tatiana,,,,,
7022891,2024_legi_t2,21231_0063,21,21231,0063,1,136,16.02,23.37,RN,F,GUYENOT,Tatiana,,,,,
7022892,2024_legi_t2,21231_0064,21,21231,0064,1,155,19.85,31,RN,F,GUYENOT,Tatiana,,,,,
7022893,2024_legi_t2,21231_0065,21,21231,0065,1,189,20.93,29.91,RN,F,GUYENOT,Tatiana,,,,,
7022895,2024_legi_t2,21231_0067,21,21231,0067,1,193,23.68,36.62,RN,F,GUYENOT,Tatiana,,,,,
7022896,2024_legi_t2,21231_0068,21,21231,0068,1,212,22.6,35.39,RN,F,GUYENOT,Tatiana,,,,,
7022897,2024_legi_t2,21231_0069,21,21231,0069,1,190,20.74,32.99,RN,F,GUYENOT,Tatiana,,,,,
7022898,2024_legi_t2,21231_0070,21,21231,0070,1,213,20.94,34.08,RN,F,GUYENOT,Tatiana,,,,,
7022899,2024_legi_t2,21231_0071,21,21231,0071,1,274,24.29,39.09,RN,F,GUYENOT,Tatiana,,,,,
7022901,2024_legi_t2,21231_0073,21,21231,0073,1,243,20.66,34.96,RN,F,GUYENOT,Tatiana,,,,,
7022903,2024_legi_t2,21231_0075,21,21231,0075,1,214,21.86,33.28,RN,F,GUYENOT,Tatiana,,,,,
7022904,2024_legi_t2,21231_0076,21,21231,0076,1,218,21.91,33.9,RN,F,GUYENOT,Tatiana,,,,,
7022906,2024_legi_t2,21231_0078,21,21231,0078,1,135,16.9,29.93,RN,F,GUYENOT,Tatiana,,,,,
7022926,2024_legi_t2,21233_0001,21,21233,0001,1,44,32.84,55,RN,F,GUYENOT,Tatiana,,,,,
7022949,2024_legi_t2,21256_0001,21,21256,0001,1,104,48.37,72.22,RN,F,GUYENOT,Tatiana,,,,,
7022961,2024_legi_t2,21268_0001,21,21268,0001,1,67,45.27,72.04,RN,F,GUYENOT,Tatiana,,,,,
7022962,2024_legi_t2,21269_0001,21,21269,0001,1,155,43.54,67.39,RN,F,GUYENOT,Tatiana,,,,,
7022971,2024_legi_t2,21277_0001,21,21277,0001,1,262,37.75,62.98,RN,F,GUYENOT,Tatiana,,,,,
7022981,2024_legi_t2,21281_0001,21,21281,0001,1,63,50.81,77.78,RN,F,GUYENOT,Tatiana,,,,,
7023021,2024_legi_t2,21316_0001,21,21316,0001,1,114,40.14,59.69,RN,F,GUYENOT,Tatiana,,,,,
7023030,2024_legi_t2,21323_0001,21,21323,0001,1,48,42.11,57.14,RN,F,GUYENOT,Tatiana,,,,,
7023039,2024_legi_t2,21331_0001,21,21331,0001,1,87,32.83,56.13,RN,F,GUYENOT,Tatiana,,,,,
7023045,2024_legi_t2,21337_0001,21,21337,0001,1,395,40.47,67.64,RN,F,GUYENOT,Tatiana,,,,,
7023056,2024_legi_t2,21348_0001,21,21348,0001,1,28,35,54.9,RN,F,GUYENOT,Tatiana,,,,,
7023081,2024_legi_t2,21367_0001,21,21367,0001,1,88,46.56,64.23,RN,F,GUYENOT,Tatiana,,,,,
7023083,2024_legi_t2,21369_0001,21,21369,0001,1,115,43.89,59.59,RN,F,GUYENOT,Tatiana,,,,,
